,Players,Values,Team
193,Frank Feller,350000.0,1 fc heidenheim 1846
194,Vitus Eicher,250000.0,1 fc heidenheim 1846
195,Paul Tschernuth,100000.0,1 fc heidenheim 1846
196,Benedikt Gimber,3000000.0,1 fc heidenheim 1846
197,Patrick Mainka,3000000.0,1 fc heidenheim 1846
198,Tim Siersleben,1500000.0,1 fc heidenheim 1846
200,Jonas Föhrenbach,2000000.0,1 fc heidenheim 1846
201,Frans Krätzig,1500000.0,1 fc heidenheim 1846
203,Marnon Busch,1200000.0,1 fc heidenheim 1846
204,Niklas Dorsch,3500000.0,1 fc heidenheim 1846
205,Julian Niehues,1500000.0,1 fc heidenheim 1846
207,Norman Theuerkauf,175000.0,1 fc heidenheim 1846
208,Jan Schöppner,4500000.0,1 fc heidenheim 1846
209,Luca Kerber,1300000.0,1 fc heidenheim 1846
210,Paul Wanner,18000000.0,1 fc heidenheim 1846
211,Adrian Beck,2000000.0,1 fc heidenheim 1846
212,Leo Scienza,3000000.0,1 fc heidenheim 1846
213,Mathias Honsak,1500000.0,1 fc heidenheim 1846
215,Sirlord Conteh,1500000.0,1 fc heidenheim 1846
216,Marvin Pieringer,5500000.0,1 fc heidenheim 1846
217,Maximilian Breunig,2000000.0,1 fc heidenheim 1846
218,Budu Zivzivadze,1800000.0,1 fc heidenheim 1846
219,Stefan Schimmer,500000.0,1 fc heidenheim 1846
220,Michael Zetterer,4500000.0,sv werder bremen
221,Mio Backhaus,2000000.0,sv werder bremen
222,Markus Kolke,300000.0,sv werder bremen
223,Marco Friedl,10000000.0,sv werder bremen
224,Niklas Stark,5000000.0,sv werder bremen
225,Milos Veljkovic,4500000.0,sv werder bremen
226,Amos Pieper,3000000.0,sv werder bremen
227,Julián Malatini,3000000.0,sv werder bremen
228,Anthony Jung,1000000.0,sv werder bremen
229,Derrick Köhn,6000000.0,sv werder bremen
230,Felix Agu,6000000.0,sv werder bremen
231,Issa Kaboré,6000000.0,sv werder bremen
232,Mitchell Weiser,5000000.0,sv werder bremen
233,Senne Lynen,9000000.0,sv werder bremen
234,Skelly Alvero,4000000.0,sv werder bremen
235,Jens Stage,12000000.0,sv werder bremen
236,Leonardo Bittencourt,2000000.0,sv werder bremen
237,Romano Schmid,15000000.0,sv werder bremen
239,Marco Grüll,4000000.0,sv werder bremen
240,Leon Opitz,600000.0,sv werder bremen
241,Abdenego Nankishi,450000.0,sv werder bremen
242,Justin Njinmah,9000000.0,sv werder bremen
243,Oliver Burke,1000000.0,sv werder bremen
245,Keke Maximilian Topp,4000000.0,sv werder bremen
246,Noah Atubolu,10000000.0,sc freiburg
247,Florian Müller,1200000.0,sc freiburg
248,Jannik Huth,400000.0,sc freiburg
249,Philipp Lienhart,15000000.0,sc freiburg
250,Matthias Ginter,8000000.0,sc freiburg
251,Max Rosenfelder,4000000.0,sc freiburg
252,Bruno Ogbus,1000000.0,sc freiburg
253,Manuel Gulde,800000.0,sc freiburg
254,Christian Günter,4000000.0,sc freiburg
255,Jordy Makengo,3000000.0,sc freiburg
256,Kiliann Sildillia,10000000.0,sc freiburg
257,Lukas Kübler,2000000.0,sc freiburg
258,Nicolas Höfler,700000.0,sc freiburg
259,Maximilian Eggestein,10000000.0,sc freiburg
260,Patrick Osterhage,8500000.0,sc freiburg
261,Johan Manzambi,750000.0,sc freiburg
262,Merlin Röhl,12000000.0,sc freiburg
263,Daniel-Kofi Kyereh,1500000.0,sc freiburg
264,Vincenzo Grifo,7500000.0,sc freiburg
265,Florent Muslija,2500000.0,sc freiburg
266,Ritsu Doan,22000000.0,sc freiburg
267,Eren Dinkçi,12000000.0,sc freiburg
268,Maximilian Philipp,1000000.0,sc freiburg
270,Michael Gregoritsch,6000000.0,sc freiburg
271,Lucas Höler,3500000.0,sc freiburg
272,Nediljko Labrovic,4500000.0,fc augsburg
273,Finn Dahmen,2500000.0,fc augsburg
274,Daniel Klein,150000.0,fc augsburg
275,Chrislain Matsima,7000000.0,fc augsburg
276,Keven Schlotterbeck,7000000.0,fc augsburg
277,Cedric Zesiger,4000000.0,fc augsburg
278,Maximilian Bauer,3000000.0,fc augsburg
279,Jeffrey Gouweleeuw,1500000.0,fc augsburg
280,Reece Oxford,500000.0,fc augsburg
281,Noahkai Banks,150000.0,fc augsburg
282,Dimitris Giannoulis,2800000.0,fc augsburg
283,Mads Pedersen,2500000.0,fc augsburg
284,Marius Wolf,3000000.0,fc augsburg
285,Robert Gumny,2000000.0,fc augsburg
286,Henri Koudossou,800000.0,fc augsburg
287,Kristijan Jakic,6500000.0,fc augsburg
288,Tim Breithaupt,3000000.0,fc augsburg
289,Mahmut Kücüksahin,175000.0,fc augsburg
290,Frank Onyeka,9000000.0,fc augsburg
291,Arne Maier,4000000.0,fc augsburg
292,Elvis Rexhbecaj,3500000.0,fc augsburg
293,Alexis Claude-Maurice,5000000.0,fc augsburg
295,Mert Kömür,2000000.0,fc augsburg
296,Yusuf Kabadayi,1500000.0,fc augsburg
297,Phillip Tietz,5000000.0,fc augsburg
298,Samuel Essende,4500000.0,fc augsburg
299,Steve Mounié,3000000.0,fc augsburg
300,Kamil Grabara,14000000.0,vfl wolfsburg
301,Marius Müller,1500000.0,vfl wolfsburg
302,Pavao Pervan,300000.0,vfl wolfsburg
303,Niklas Klinger,100000.0,vfl wolfsburg
304,Konstantinos Koulierakis,15000000.0,vfl wolfsburg
305,Sebastiaan Bornauw,7000000.0,vfl wolfsburg
306,Denis Vavro,5000000.0,vfl wolfsburg
307,Mathys Angély,600000.0,vfl wolfsburg
310,Rogério,3500000.0,vfl wolfsburg
311,Kilian Fischer,4000000.0,vfl wolfsburg
312,Salih Özcan,7000000.0,vfl wolfsburg
313,Aster Vranckx,12000000.0,vfl wolfsburg
314,Mattias Svanberg,12000000.0,vfl wolfsburg
315,Maximilian Arnold,7000000.0,vfl wolfsburg
316,Yannick Gerhardt,3000000.0,vfl wolfsburg
317,Kevin Paredes,7500000.0,vfl wolfsburg
318,Lovro Majer,20000000.0,vfl wolfsburg
319,Bence Dárdai,6000000.0,vfl wolfsburg
320,Bennit Bröger,500000.0,vfl wolfsburg
321,Jakub Kaminski,6000000.0,vfl wolfsburg
322,Andreas Skov Olsen,16000000.0,vfl wolfsburg
323,Patrick Wimmer,12000000.0,vfl wolfsburg
324,Mohamed Amoura,22000000.0,vfl wolfsburg
325,Jonas Wind,13000000.0,vfl wolfsburg
326,Tiago Tomás,9000000.0,vfl wolfsburg
327,Lukas Nmecha,4000000.0,vfl wolfsburg
328,Kevin Behrens,1500000.0,vfl wolfsburg
329,Bartosz Bialek,800000.0,vfl wolfsburg
331,Daniel Batz,350000.0,1 fsv mainz 05
332,Lasse Rieß,200000.0,1 fsv mainz 05
333,Andreas Hanche-Olsen,7000000.0,1 fsv mainz 05
334,Moritz Jenz,6000000.0,1 fsv mainz 05
335,Maxim Leitsch,2000000.0,1 fsv mainz 05
336,Stefan Bell,800000.0,1 fsv mainz 05
337,Danny da Costa,800000.0,1 fsv mainz 05
338,Maxim Dal,150000.0,1 fsv mainz 05
339,Phillipp Mwene,1800000.0,1 fsv mainz 05
340,Silvan Widmer,1500000.0,1 fsv mainz 05
341,Nikolas Veratschnig,800000.0,1 fsv mainz 05
342,Kaishu Sano,7000000.0,1 fsv mainz 05
343,Lennard Maloney,5000000.0,1 fc heidenheim 1846
344,Dominik Kohr,2500000.0,1 fsv mainz 05
345,Nadiem Amiri,11000000.0,1 fsv mainz 05
346,Anthony Caci,7000000.0,1 fsv mainz 05
347,Paul Nebel,7000000.0,1 fsv mainz 05
348,Hong Hyunseok,5000000.0,1 fsv mainz 05
349,Lee Jae-sung,2500000.0,1 fsv mainz 05
350,Aymen Barkok,700000.0,1 fsv mainz 05
351,Gabriel Vidovic,3000000.0,1 fsv mainz 05
352,Armindo Sieb,4000000.0,1 fsv mainz 05
353,Jonathan Burkardt,25000000.0,1 fsv mainz 05
354,Nelson Weiper,4000000.0,1 fsv mainz 05
355,Jonas Omlin,4000000.0,borussia monchengladbach
356,Moritz Nicolas,3500000.0,borussia monchengladbach
357,Tobias Sippel,300000.0,borussia monchengladbach
358,Ko Itakura,15000000.0,borussia monchengladbach
359,Nico Elvedi,8000000.0,borussia monchengladbach
360,Marvin Friedrich,3500000.0,borussia monchengladbach
361,Fabio Chiarodia,2000000.0,borussia monchengladbach
362,Luca Netz,8000000.0,borussia monchengladbach
363,Lukas Ullrich,3000000.0,borussia monchengladbach
364,Joe Scally,10000000.0,borussia monchengladbach
365,Stefan Lainer,1800000.0,borussia monchengladbach
366,Julian Weigl,6000000.0,borussia monchengladbach
369,Philipp Sander,4000000.0,borussia monchengladbach
370,Florian Neuhaus,3500000.0,borussia monchengladbach
371,Kevin Stöger,4500000.0,borussia monchengladbach
372,Robin Hack,8000000.0,borussia monchengladbach
373,Yvandro Borges Sanches,500000.0,borussia monchengladbach
374,Franck Honorat,12000000.0,borussia monchengladbach
375,Nathan N'Goumou,3500000.0,borussia monchengladbach
376,Tim Kleindienst,12000000.0,borussia monchengladbach
377,Alassane Pléa,6000000.0,borussia monchengladbach
378,Tomas Cvancara,5000000.0,borussia monchengladbach
379,Shio Fukuda,300000.0,borussia monchengladbach
380,Frederik Rönnow,4000000.0,1 fc union berlin
381,Alexander Schwolow,700000.0,1 fc union berlin
382,Carl Klaus,350000.0,1 fc union berlin
383,Yannic Stein,200000.0,1 fc union berlin
384,Diogo Leite,17000000.0,1 fc union berlin
386,Leopold Querfeld,5000000.0,1 fc union berlin
387,Kevin Vogt,2000000.0,1 fc union berlin
389,Tom Rothe,12000000.0,1 fc union berlin
391,Josip Juranovic,6000000.0,1 fc union berlin
392,Christopher Trimmel,600000.0,1 fc union berlin
393,Aljoscha Kemlein,7000000.0,1 fc union berlin
394,Lucas Tousart,4000000.0,1 fc union berlin
395,Rani Khedira,3000000.0,1 fc union berlin
396,András Schäfer,5000000.0,1 fc union berlin
397,László Bénes,4000000.0,1 fc union berlin
399,Robert Skov,3000000.0,1 fc union berlin
400,Jeong Woo-yeong,4000000.0,1 fc union berlin
401,David Preu,25000.0,1 fc union berlin
402,Tim Skarke,3000000.0,1 fc union berlin
403,Yorbe Vertessen,6000000.0,1 fc union berlin
404,Benedict Hollerbach,6000000.0,1 fc union berlin
405,Jordan Pefok,3000000.0,1 fc union berlin
406,Kevin Volland,2500000.0,1 fc union berlin
407,Andrej Ilic,2500000.0,1 fc union berlin
408,Ivan Prtajin,1500000.0,1 fc union berlin
409,Patrick Drewes,1000000.0,vfl bochum
410,Timo Horn,500000.0,vfl bochum
411,Paul Grave,50000.0,vfl bochum
412,Tim Oermann,4000000.0,vfl bochum
413,Erhan Masovic,3000000.0,vfl bochum
415,Ivan Ordets,1800000.0,vfl bochum
418,Bernardo,5500000.0,vfl bochum
419,Maximilian Wittek,2000000.0,vfl bochum
420,Felix Passlack,2000000.0,vfl bochum
421,Cristian Gamboa,500000.0,vfl bochum
423,Anthony Losilla,500000.0,vfl bochum
424,Niklas Jahn,200000.0,vfl bochum
426,Mats Pannewig,600000.0,vfl bochum
427,Koji Miyoshi,1800000.0,vfl bochum
428,Dani de Wit,4000000.0,vfl bochum
429,Lukas Daschner,1200000.0,vfl bochum
431,Gerrit Holtmann,700000.0,vfl bochum
432,Samuel Bamba,800000.0,vfl bochum
433,Myron Boadu,5000000.0,vfl bochum
434,Moritz Broschinski,2500000.0,vfl bochum
435,Philipp Hofmann,1500000.0,vfl bochum
436,Nikola Vasilj,3000000.0,fc st pauli
437,Ben Voll,500000.0,fc st pauli
438,Eric Oelschlägel,300000.0,fc st pauli
439,Sascha Burchert,200000.0,fc st pauli
440,Sören Ahlers,50000.0,fc st pauli
441,Eric Smith,5000000.0,fc st pauli
442,Hauke Wahl,1500000.0,fc st pauli
443,Karol Mets,1300000.0,fc st pauli
444,David Nemeth,1000000.0,fc st pauli
445,Adam Dzwigala,600000.0,fc st pauli
446,Muhammad Dahaba,125000.0,fc st pauli
447,Philipp Treu,3500000.0,fc st pauli
448,Lars Ritzka,900000.0,fc st pauli
449,Manolis Saliakas,2800000.0,fc st pauli
450,Fin Stevens,600000.0,fc st pauli
451,James Sands,3000000.0,fc st pauli
452,Marwin Schmitz,200000.0,fc st pauli
453,Robert Wagner,3000000.0,fc st pauli
454,Connor Metcalfe,2500000.0,fc st pauli
455,Jackson Irvine,2000000.0,fc st pauli
456,Carlo Boukhalfa,1000000.0,fc st pauli
457,Erik Ahlstrand,700000.0,fc st pauli
458,Elias Saad,4000000.0,fc st pauli
459,Noah Weißhaupt,3500000.0,fc st pauli
460,Morgan Guilavogui,3000000.0,fc st pauli
461,Oladapo Afolayan,4000000.0,fc st pauli
462,Danel Sinani,500000.0,fc st pauli
463,Scott Banks,500000.0,fc st pauli
464,Johannes Eggestein,2500000.0,fc st pauli
465,Andreas Albers,300000.0,fc st pauli
466,Simon Zoller,300000.0,fc st pauli
467,Maurides,300000.0,fc st pauli
468,Abdoulie Ceesay,200000.0,fc st pauli
469,Timon Weiner,1500000.0,holstein kiel
470,Thomas Dähne,400000.0,holstein kiel
471,Marcel Engelhardt,175000.0,holstein kiel
472,Tyler Doğan,75000.0,holstein kiel
473,Marko Ivezic,2500000.0,holstein kiel
474,Colin Kleine-Bekel,2500000.0,holstein kiel
475,Timo Becker,2000000.0,holstein kiel
476,Max Geschwill,1500000.0,holstein kiel
477,Marco Komenda,800000.0,holstein kiel
478,Carl Johansson,700000.0,holstein kiel
479,David Zec,700000.0,holstein kiel
480,Ivan Nekic,450000.0,holstein kiel
481,John Tolkin,4000000.0,holstein kiel
482,Dominik Javorcek,550000.0,holstein kiel
483,Lasse Rosenboom,500000.0,holstein kiel
484,Patrick Erras,1000000.0,holstein kiel
485,Marvin Schulz,700000.0,holstein kiel
486,Armin Gigovic,3000000.0,holstein kiel
487,Magnus Knudsen,2500000.0,holstein kiel
488,Nicolai Remberg,1800000.0,holstein kiel
489,Lewis Holtby,500000.0,holstein kiel
490,Aurel Wagbe,100000.0,holstein kiel
491,Finn Porath,1500000.0,holstein kiel
492,Steven Skrzybski,1000000.0,holstein kiel
493,Andu Kelati,800000.0,holstein kiel
494,Alexander Bernhardsson,1500000.0,holstein kiel
495,Shuto Machino,3000000.0,holstein kiel
496,Benedikt Pichler,2000000.0,holstein kiel
497,Phil Harres,1500000.0,holstein kiel
498,Jann-Fiete Arp,800000.0,holstein kiel
0,Gianluigi Donnarumma,35000000.0,fc paris saint germain
1,Matvey Safonov,22000000.0,fc paris saint germain
2,Arnau Tenas,4000000.0,fc paris saint germain
4,Willian Pacho,40000000.0,fc paris saint germain
5,Lucas Beraldo,30000000.0,fc paris saint germain
6,Milan Skriniar,15000000.0,fc paris saint germain
7,Presnel Kimpembe,8000000.0,fc paris saint germain
8,Nuno Mendes,55000000.0,fc paris saint germain
9,Lucas Hernández,32000000.0,fc paris saint germain
10,Achraf Hakimi,60000000.0,fc paris saint germain
11,Yoram Zague,2500000.0,fc paris saint germain
12,João Neves,60000000.0,fc paris saint germain
13,Warren Zaïre-Emery,60000000.0,fc paris saint germain
14,Vitinha,55000000.0,fc paris saint germain
16,Senny Mayulu,5000000.0,fc paris saint germain
17,Khvicha Kvaratskhelia,85000000.0,ssc neapel
18,Bradley Barcola,65000000.0,fc paris saint germain
19,Désiré Doué,40000000.0,fc paris saint germain
20,Ousmane Dembélé,55000000.0,fc paris saint germain
21,Lee Kang-in,30000000.0,fc paris saint germain
22,Marco Asensio,20000000.0,fc paris saint germain
23,Gonçalo Ramos,50000000.0,fc paris saint germain
24,Radoslaw Majecki,7000000.0,as monaco
25,Philipp Köhn,4000000.0,as monaco
26,Yann Lienard,200000.0,as monaco
27,Wilfried Singo,25000000.0,as monaco
28,Thilo Kehrer,15000000.0,as monaco
29,Mohammed Salisu,15000000.0,as monaco
30,Christian Mawissa,12000000.0,as monaco
31,Caio Henrique Oliveira Silva,18000000.0,as monaco
32,Kassoum Ouattara,8000000.0,as monaco
33,Vanderson,20000000.0,as monaco
34,Jordan Teze,15000000.0,as monaco
35,Denis Zakaria,30000000.0,as monaco
36,Soungoutou Magassa,12000000.0,as monaco
37,Lamine Camara,20000000.0,as monaco
38,Eliot Matazo,3000000.0,as monaco
39,Edan Diop,1500000.0,as monaco
40,Aleksandr Golovin,30000000.0,as monaco
41,Eliesse Ben Seghir,30000000.0,as monaco
42,Takumi Minamino,15000000.0,as monaco
43,Maghnes Akliouche,40000000.0,as monaco
44,Krépin Diatta,10000000.0,as monaco
45,Folarin Balogun,25000000.0,as monaco
46,George Ilenikhena,15000000.0,as monaco
47,Mika Biereth,13000000.0,as monaco
48,Breel Embolo,12000000.0,as monaco
49,Marco Bizot,3500000.0,stade brest 29
50,Grégoire Coudert,400000.0,stade brest 29
52,Soumaïla Coulibaly,9000000.0,stade brest 29
53,Brendan Chardonnet,8000000.0,stade brest 29
54,Abdoulaye Niakhate Ndiaye,3000000.0,stade brest 29
55,Julien Le Cardinal,1500000.0,stade brest 29
56,Bradley Locko,10000000.0,stade brest 29
57,Jordan Amavi,2000000.0,stade brest 29
58,Massadio Haidara,1800000.0,stade brest 29
59,Kenny Lala,2500000.0,stade brest 29
60,Luc Zogbe,500000.0,stade brest 29
61,Pierre Lees-Melou,8000000.0,stade brest 29
62,Edimilson Fernandes,3500000.0,stade brest 29
63,Jonas Martin,800000.0,stade brest 29
64,Mahdi Camara,10000000.0,stade brest 29
65,Hugo Magnetti,7000000.0,stade brest 29
66,Romain Faivre,9000000.0,stade brest 29
67,Kamory Doumbia,5000000.0,stade brest 29
68,Ibrahim Salah,4000000.0,stade brest 29
69,Mathias Pereira Lage,2000000.0,stade brest 29
70,Romain Del Castillo,10000000.0,stade brest 29
71,Abdallah Sima,10000000.0,stade brest 29
72,Mama Samba Balde,4500000.0,stade brest 29
73,Ludovic Ajorque,4000000.0,stade brest 29
74,Lucas Chevalier,30000000.0,losc lille
75,Vito Mannone,200000.0,losc lille
76,Marc-Aurèle Caillard,150000.0,losc lille
77,Bafodé Diakité,25000000.0,losc lille
78,Alexsandro Ribeiro,12000000.0,losc lille
79,Samuel Umtiti,2000000.0,losc lille
80,Aïssa Mandi,1500000.0,losc lille
81,Gabriel Gudmundsson,7000000.0,losc lille
82,Mitchel Bakker,5000000.0,losc lille
83,Ismaily,1500000.0,losc lille
84,Tiago Santos,15000000.0,losc lille
85,Thomas Meunier,2000000.0,losc lille
86,Ngal'ayel Mukau,10000000.0,losc lille
87,Nabil Bentaleb,8000000.0,losc lille
88,Benjamin André,6000000.0,losc lille
89,Ayyoub Bouaddi,25000000.0,losc lille
90,André Gomes,8000000.0,losc lille
91,Ethan Mbappé,2000000.0,losc lille
92,Angel Gomes,25000000.0,losc lille
93,Rémy Cabella,3000000.0,losc lille
94,Osame Sahraoui,12000000.0,losc lille
95,Hákon Arnar Haraldsson,9000000.0,losc lille
96,Edon Zhegrova,25000000.0,losc lille
97,Jonathan David,45000000.0,losc lille
98,Matias Fernandez-Pardo,10000000.0,losc lille
99,Mohamed Lamine Bayo,4000000.0,losc lille
100,Marcin Bulka,20000000.0,ogc nizza
101,Maxime Dupé,1200000.0,ogc nizza
102,Teddy Boulhendi,100000.0,ogc nizza
103,Youssouf Ndayishimiye,12000000.0,ogc nizza
104,Moïse Bombito,7000000.0,ogc nizza
105,Mohamed Abdelmoneim,4000000.0,ogc nizza
106,Dante,500000.0,ogc nizza
107,Amidou Doumbouya,300000.0,ogc nizza
108,Melvin Bard,12000000.0,ogc nizza
109,Ali Abdi,3000000.0,ogc nizza
110,Jonathan Clauss,6000000.0,ogc nizza
111,Antoine Mendy,3000000.0,ogc nizza
112,Pablo Rosario,8000000.0,ogc nizza
113,Baptiste Santamaria,7000000.0,fc stade rennes
114,Hicham Boudaoui,10000000.0,ogc nizza
115,Tanguy Ndombélé,10000000.0,ogc nizza
116,Morgan Sanson,7000000.0,ogc nizza
117,Issiaga Camara,300000.0,ogc nizza
118,Tom Louchet,3000000.0,ogc nizza
119,Rareș Ilie,1500000.0,ogc nizza
120,Jérémie Boga,15000000.0,ogc nizza
121,Sofiane Diop,12000000.0,ogc nizza
122,Mohamed Ali Cho,12000000.0,ogc nizza
123,Badredine Bouanani,5000000.0,ogc nizza
124,Evann Guessand,20000000.0,ogc nizza
125,Terem Moffi,18000000.0,ogc nizza
126,Youssoufa Moukoko,18000000.0,ogc nizza
127,Gaëtan Laborde,5000000.0,ogc nizza
128,Victor Orakpo,500000.0,ogc nizza
129,Lucas Perri,8000000.0,olympique lyon
130,Rémy Descamps,1500000.0,olympique lyon
131,Lassine Diarra,25000.0,olympique lyon
132,Moussa Niakhaté,15000000.0,olympique lyon
133,Duje Caleta-Car,8000000.0,olympique lyon
134,Warmed Omari,6000000.0,olympique lyon
135,Abner,9000000.0,olympique lyon
136,Nicolás Tagliafico,7000000.0,olympique lyon
137,Ainsley Maitland-Niles,10000000.0,olympique lyon
138,Saël Kumbedi,4000000.0,olympique lyon
139,Clinton Mata,4000000.0,olympique lyon
140,Tanner Tessmann,6000000.0,olympique lyon
141,Nemanja Matic,2500000.0,olympique lyon
142,Paul Akouokou,800000.0,olympique lyon
143,Jordan Veretout,7000000.0,olympique lyon
144,Corentin Tolisso,7000000.0,olympique lyon
145,Rayan Cherki,30000000.0,olympique lyon
146,Thiago Almada,27000000.0,olympique lyon
147,Malick Fofana,25000000.0,olympique lyon
148,Saïd Benrahma,15000000.0,olympique lyon
149,Ernest Nuamah,15000000.0,olympique lyon
150,Georges Mikautadze,18000000.0,olympique lyon
151,Alexandre Lacazette,8000000.0,olympique lyon
152,Enzo Molebe,100000.0,olympique lyon
153,Mathew Ryan,2500000.0,rc lens
154,Hervé Koffi,1500000.0,rc lens
156,Kevin Danso,25000000.0,rc lens
157,Facundo Medina,25000000.0,rc lens
158,Jonathan Gradit,4000000.0,rc lens
159,Malang Sarr,3000000.0,rc lens
161,Jhoanner Chávez,4000000.0,rc lens
162,Deiver Machado,3500000.0,rc lens
163,Ruben Aguilar,4000000.0,rc lens
164,Hamzat Ojediran,2000000.0,rc lens
165,Nampalys Mendy,2000000.0,rc lens
166,Tom Pouilly,100000.0,rc lens
167,Andy Diouf,10000000.0,rc lens
168,Neil El Aynaoui,8000000.0,rc lens
169,Przemyslaw Frankowski,8000000.0,rc lens
170,Anass Zaroury,8000000.0,rc lens
171,David Costa,7000000.0,rc lens
172,Angelo Fulgini,6000000.0,rc lens
173,Adrien Thomasson,5000000.0,rc lens
175,Martín Satriano,7000000.0,rc lens
176,Wesley Saïd,3500000.0,rc lens
177,Florian Sotoca,2500000.0,rc lens
178,Rémy Labeau Lascary,2500000.0,rc lens
179,Goduine Koyalipou,1200000.0,rc lens
180,Gerónimo Rulli,5000000.0,olympique marseille
181,Jeffrey de Lange,2500000.0,olympique marseille
182,Rubén Blanco,1500000.0,olympique marseille
183,Leonardo Balerdi,20000000.0,olympique marseille
184,Lilian Brassier,10000000.0,olympique marseille
185,Luiz Felipe,8000000.0,olympique marseille
186,Bamo Meïté,5000000.0,olympique marseille
187,Chancel Mbemba,5000000.0,olympique marseille
188,Derek Cornelius,4000000.0,olympique marseille
189,Quentin Merlin,12000000.0,olympique marseille
190,Ulisses Garcia,4000000.0,olympique marseille
191,Michael Amir Murillo,7000000.0,olympique marseille
192,Pol Lirola,4000000.0,olympique marseille
193,Pierre Hojbjerg,20000000.0,olympique marseille
194,Geoffrey Kondogbia,8000000.0,olympique marseille
195,Adrien Rabiot,25000000.0,olympique marseille
196,Ismaël Koné,12000000.0,olympique marseille
197,Valentin Rongier,9000000.0,olympique marseille
198,Bilal Nadir,500000.0,olympique marseille
200,Amine Harit,15000000.0,olympique marseille
201,Valentín Carboni,12000000.0,olympique marseille
203,Luis Henrique,15000000.0,olympique marseille
204,Jon Rowe,12000000.0,olympique marseille
205,Mason Greenwood,35000000.0,olympique marseille
207,Elye Wahi,25000000.0,olympique marseille
208,Neal Maupay,12000000.0,olympique marseille
209,Faris Moumbagna,8000000.0,olympique marseille
210,Yehvann Diouf,9000000.0,stade reims
211,Alexandre Olliero,300000.0,stade reims
212,Ludovic Butelle,100000.0,stade reims
213,Joseph Okumu,9000000.0,stade reims
215,Malcolm Jeng,1500000.0,stade reims
216,Abdoul Koné,500000.0,stade reims
217,Sergio Akieme,7000000.0,stade reims
218,Nhoa Sangui,2500000.0,stade reims
219,Aurélio Buta,5000000.0,stade reims
220,Hiroki Sekine,800000.0,stade reims
221,Gabriel Moscardo,12000000.0,stade reims
222,Amadou Koné,1000000.0,stade reims
223,Marshall Munetsi,10000000.0,stade reims
224,Valentin Atangana Edoa,9000000.0,stade reims
225,Yaya Kader Fofana,5000000.0,stade reims
226,Teddy Teuma,5000000.0,stade reims
227,John Patrick,200000.0,stade reims
228,Reda Khadra,2500000.0,stade reims
229,Keito Nakamura,12000000.0,stade reims
230,Mohamed Daramy,7000000.0,stade reims
231,Mamadou Diakhon,1500000.0,stade reims
232,Junya Ito,8000000.0,stade reims
233,Oumar Diakité,9000000.0,stade reims
234,Amine Salama,1800000.0,stade reims
235,Brice Samba,15000000.0,fc stade rennes
236,Doğan Alemdar,2000000.0,fc stade rennes
237,Gauthier Gallon,1000000.0,fc stade rennes
239,Geoffrey Lembet,150000.0,fc stade rennes
240,Mikayil Ngor Faye,10000000.0,fc stade rennes
241,Alidu Seidu,9000000.0,fc stade rennes
242,Christopher Wooh,7000000.0,fc stade rennes
243,Leo Skiri Ostigard,7000000.0,fc stade rennes
245,Adrien Truffert,15000000.0,fc stade rennes
246,Mahamadou Nagida,1000000.0,fc stade rennes
247,Lorenz Assignon,9000000.0,fc stade rennes
248,Hans Hateboer,3000000.0,fc stade rennes
249,Azor Matusiwa,12000000.0,fc stade rennes
250,Seko Fofana,12000000.0,fc stade rennes
251,Glen Kamara,6000000.0,fc stade rennes
252,Naouirou Ahamada,6000000.0,fc stade rennes
253,Jordan James,5000000.0,fc stade rennes
254,Djaoui Cissé,100000.0,fc stade rennes
255,Jota,8000000.0,fc stade rennes
256,Ludovic Blas,15000000.0,fc stade rennes
257,Carlos Gomez,5000000.0,fc stade rennes
258,Arnaud Kalimuendo,20000000.0,fc stade rennes
259,Amine Gouiri,20000000.0,fc stade rennes
260,Guillaume Restes,18000000.0,fc toulouse
261,Kjetil Haug,450000.0,fc toulouse
262,Justin Lacombe,50000.0,fc toulouse
263,Mark McKenzie,6000000.0,fc toulouse
264,Rasmus Nicolaisen,5000000.0,fc toulouse
265,Charlie Cresswell,5000000.0,fc toulouse
266,Ümit Akdağ,800000.0,fc toulouse
267,Gabriel Suazo,3000000.0,fc toulouse
268,Oliver Zandén,700000.0,fc toulouse
270,Waren Kamanzi,2000000.0,fc toulouse
271,Djibril Sidibé,1200000.0,fc toulouse
272,Cristian Cásseres Jr.,5000000.0,fc toulouse
273,Vincent Sierro,4000000.0,fc toulouse
274,Niklas Schmidt,2500000.0,fc toulouse
275,Miha Zajc,1800000.0,fc toulouse
276,Aron Dønnum,4000000.0,fc toulouse
277,Denis Genreau,800000.0,fc toulouse
278,Yann Gboho,6000000.0,fc toulouse
279,Zakaria Aboukhlal,10000000.0,fc toulouse
280,Shavy Babicka,3000000.0,fc toulouse
281,Frank Magri,2500000.0,fc toulouse
282,Joshua King,2000000.0,fc toulouse
283,Benjamin Lecomte,3000000.0,montpellier hsc
284,Dimitry Bertaud,1200000.0,montpellier hsc
285,Belmin Dizdarevic,150000.0,montpellier hsc
286,Becir Omeragic,5000000.0,montpellier hsc
287,Boubakar Kouyate,3500000.0,montpellier hsc
288,Modibo Sagnan,3000000.0,montpellier hsc
289,Christopher Jullien,2000000.0,montpellier hsc
290,Nikola Maksimović,400000.0,montpellier hsc
291,Issiaga Sylla,2000000.0,montpellier hsc
292,Lucas Mincarelli,900000.0,montpellier hsc
